,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
150,(-0.001976512372493744+2.9675662517547607e-05j),(-0.0019729435443878174+2.6047229766845703e-05j),(-0.0019764527678489685+3.46451997756958e-05j),(-0.0019706562161445618+3.2670795917510986e-05j),(-0.0019663870334625244+3.699958324432373e-05j),(-0.001977786421775818+2.9802322387695312e-05j),(-0.0019717365503311157+2.43261456489563e-05j),(-0.0019673407077789307+3.865361213684082e-05j),(-0.001968488097190857+3.317743539810181e-05j),(-0.0019661933183670044+3.8467347621917725e-05j),(-0.001961223781108856+4.2669475078582764e-05j),(-0.001965746283531189+3.4831464290618896e-05j),(-0.001981288194656372+1.1652708053588867e-05j),(-0.00196683406829834+3.585219383239746e-05j),(-0.0019780397415161133+1.9356608390808105e-05j),(-0.0019882917404174805+2.018362283706665e-05j),(-0.0019808411598205566+1.2733042240142822e-05j),(-0.0019924938678741455+2.0951032638549805e-05j),(-0.001972690224647522+1.897662878036499e-05j),(-0.0019854307174682617+2.2605061531066895e-05j),(-0.001974858343601227+1.9997358322143555e-05j),(-0.0019828826189041138+2.127140760421753e-05j),(-0.0019736438989639282+2.483278512954712e-05j),(-0.0019680410623550415+2.368539571762085e-05j),(-0.0019774064421653748+2.012401819229126e-05j),(-0.0019667670130729675+3.5472214221954346e-05j),(-0.0019817352294921875+2.9228627681732178e-05j),(-0.0019686147570610046+3.719329833984375e-05j),(-0.001960650086402893+3.439188003540039e-05j),(-0.001973457634449005+3.368407487869263e-05j),(-0.0019780397415161133+2.508610486984253e-05j)
151,(-0.001979060471057892+8.150935173034668e-06j),(-0.0019858703017234802+1.3947486877441406e-05j),(-0.0019844695925712585+1.1585652828216553e-05j),(-0.0019874051213264465+8.657574653625488e-06j),(-0.0019835829734802246+1.5348196029663086e-05j),(-0.00197785347700119+1.7702579498291016e-05j),(-0.0019956156611442566+6.683170795440674e-06j),(-0.0019736438989639282+1.598149538040161e-05j),(-0.001974858343601227+2.3052096366882324e-05j),(-0.0019875317811965942+1.2099742889404297e-05j),(-0.0019865110516548157+1.6748905181884766e-05j),(-0.0019849836826324463+1.2479722499847412e-05j),(-0.001988358795642853+2.6106834411621094e-05j),(-0.001966133713722229+3.0182301998138428e-05j),(-0.0019772127270698547+2.4199485778808594e-05j),(-0.0019759386777877808+1.7061829566955566e-05j),(-0.0019851773977279663+1.776963472366333e-05j),(-0.001967020332813263+2.6747584342956543e-05j),(-0.001981101930141449+1.808255910873413e-05j),(-0.0019730105996131897+2.3946166038513184e-05j),(-0.0019713565707206726+1.872330904006958e-05j),(-0.0019676610827445984+3.559887409210205e-05j),(-0.0019761323928833008+2.6300549507141113e-05j),(-0.0019782930612564087+2.1204352378845215e-05j),(-0.001978166401386261+3.0308961868286133e-05j),(-0.0019709691405296326+2.1457672119140625e-05j),(-0.0019793137907981873+2.718716859817505e-05j),(-0.001979827880859375+3.0435621738433838e-05j),(-0.001971609890460968+3.7319958209991455e-05j),(-0.001978933811187744+2.1263957023620605e-05j),(-0.001971036195755005+2.9355287551879883e-05j)
152,(-0.0019854307174682617-6.407499313354492e-07j),(-0.001982942223548889+1.5221536159515381e-05j),(-0.001981288194656372+9.931623935699463e-06j),(-0.001984216272830963+1.712888479232788e-05j),(-0.0019660070538520813+3.330409526824951e-05j),(-0.001983068883419037+1.0572373867034912e-05j),(-0.0019700825214385986+2.7000904083251953e-05j),(-0.0019733309745788574+1.3627111911773682e-05j),(-0.0019782930612564087+1.2412667274475098e-05j),(-0.00199243426322937+3.248453140258789e-06j),(-0.0019881650805473328+1.1973083019256592e-05j),(-0.001981101930141449+1.5154480934143066e-05j),(-0.0019807815551757812+1.3627111911773682e-05j),(-0.001994982361793518+4.649162292480469e-06j),(-0.001976191997528076+1.712888479232788e-05j),(-0.001985490322113037+1.1652708053588867e-05j),(-0.001979060471057892+1.9997358322143555e-05j),(-0.001988805830478668+3.948807716369629e-06j),(-0.00197523832321167+1.6808509826660156e-05j),(-0.0019710958003997803+2.668052911758423e-05j),(-0.0019828155636787415+8.277595043182373e-06j),(-0.0019857510924339294+1.1146068572998047e-05j),(-0.001976579427719116+1.623481512069702e-05j),(-0.0019805878400802612+2.152472734451294e-05j),(-0.0019842833280563354+2.9280781745910645e-06j),(-0.0019793808460235596+2.2798776626586914e-05j),(-0.001991480588912964+9.424984455108643e-06j),(-0.0019795075058937073+1.8849968910217285e-05j),(-0.00197523832321167+1.2546777725219727e-05j),(-0.001978866755962372+1.8402934074401855e-06j),(-0.0019889920949935913+1.712888479232788e-05j)
153,(-0.0019766390323638916+8.210539817810059e-06j),(-0.001965239644050598+1.687556505203247e-05j),(-0.0019723698496818542+1.5661120414733887e-05j),(-0.001974858343601227+1.0378658771514893e-05j),(-0.001965560019016266+1.858919858932495e-05j),(-0.001965433359146118+1.993030309677124e-05j),(-0.0019645392894744873+1.973658800125122e-05j),(-0.0019798874855041504-7.674098014831543e-07j),(-0.0019842833280563354+9.037554264068604e-06j),(-0.0019712895154953003+6.623566150665283e-06j),(-0.0019647926092147827+2.1457672119140625e-05j),(-0.0019775331020355225+1.5027821063995361e-05j),(-0.001972116529941559+1.2926757335662842e-05j),(-0.00197504460811615+9.737908840179443e-06j),(-0.001979634165763855+5.282461643218994e-06j),(-0.0019656866788864136+2.368539571762085e-05j),(-0.001977279782295227+9.551644325256348e-06j),(-0.001969635486602783+7.256865501403809e-06j),(-0.0019717365503311157+1.2539327144622803e-05j),(-0.0019646063446998596+1.6748905181884766e-05j),(-0.0019661933183670044+2.3812055587768555e-05j),(-0.001978933811187744+1.0251998901367188e-05j),(-0.0019675344228744507+2.8908252716064453e-05j),(-0.0019714832305908203+3.215670585632324e-05j),(-0.001975812017917633+2.4259090423583984e-05j),(-0.0019744113087654114+3.203004598617554e-05j),(-0.00196867436170578+3.241002559661865e-05j),(-0.0019833892583847046+1.738220453262329e-05j),(-0.001989886164665222+4.388391971588135e-06j),(-0.0019828826189041138+1.2673437595367432e-05j),(-0.0019814148545265198+3.8817524909973145e-06j)
154,(-0.0019561946392059326-3.889203071594238e-06j),(-0.0019536465406417847+2.987682819366455e-06j),(-0.001961223781108856-4.783272743225098e-06j),(-0.001961164176464081+3.1813979148864746e-06j),(-0.0019649192690849304-3.0621886253356934e-06j),(-0.0019791200757026672-1.821666955947876e-05j),(-0.001959383487701416-3.121793270111084e-06j),(-0.001961737871170044-1.3634562492370605e-05j),(-0.001970909535884857-1.185387372970581e-05j),(-0.0019688680768013-1.0706484317779541e-05j),(-0.001968167722225189-4.589557647705078e-06j),(-0.0019591227173805237+7.256865501403809e-06j),(-0.0019596368074417114+7.510185241699219e-06j),(-0.001965366303920746-5.610287189483643e-06j),(-0.001974664628505707-1.8790364265441895e-05j),(-0.0019627511501312256-4.015862941741943e-06j),(-0.0019533932209014893+1.6048550605773926e-05j),(-0.0019598230719566345+6.936490535736084e-06j),(-0.001975812017917633-1.3127923011779785e-05j),(-0.0019837096333503723-2.5920569896697998e-05j),(-0.001970522105693817+4.708766937255859e-06j),(-0.00198403000831604+9.171664714813232e-06j),(-0.0019760653376579285+1.1719763278961182e-05j),(-0.001980714499950409+1.7762184143066406e-05j),(-0.0019874051213264465+1.2673437595367432e-05j),(-0.0019698217511177063+2.4259090423583984e-05j),(-0.001976706087589264+2.298504114151001e-05j),(-0.001962438225746155+2.4199485778808594e-05j),(-0.0019607841968536377+2.4005770683288574e-05j),(-0.0019821152091026306+5.856156349182129e-06j),(-0.001967981457710266+2.7254223823547363e-05j)
155,(-0.0019652992486953735-1.8790364265441895e-05j),(-0.0019512921571731567-1.2740492820739746e-06j),(-0.0019585490226745605+6.362795829772949e-06j),(-0.001963585615158081-7.264316082000732e-06j),(-0.0019591227173805237+1.0758638381958008e-05j),(-0.001965172588825226+4.0084123611450195e-06j),(-0.001973457634449005-1.1593103408813477e-05j),(-0.001970142126083374-1.6614794731140137e-06j),(-0.0019556209444999695+1.4901161193847656e-05j),(-0.0019620582461357117+5.662441253662109e-07j),(-0.0019531995058059692+2.60770320892334e-06j),(-0.001950971782207489+8.851289749145508e-06j),(-0.0019736438989639282-1.3120472431182861e-05j),(-0.0019621849060058594-5.990266799926758e-06j),(-0.001948043704032898+4.775822162628174e-06j),(-0.0019625648856163025-2.041459083557129e-06j),(-0.001957722008228302+2.3543834686279297e-06j),(-0.0019561946392059326-1.0065734386444092e-05j),(-0.0019412264227867126-5.736947059631348e-06j),(-0.0019521862268447876-7.070600986480713e-06j),(-0.00195428729057312+4.902482032775879e-06j),(-0.0019621849060058594+2.7507543563842773e-05j),(-0.0019819289445877075+1.3053417205810547e-05j),(-0.0019728168845176697+1.903623342514038e-05j),(-0.0019749850034713745+2.5600194931030273e-05j),(-0.0019712895154953003+2.9928982257843018e-05j),(-0.001964472234249115+3.445148468017578e-05j),(-0.0019812285900115967+2.0310282707214355e-05j),(-0.0019709691405296326+3.859400749206543e-05j),(-0.001976005733013153+2.0951032638549805e-05j),(-0.001963585615158081+3.859400749206543e-05j)
156,(-0.0019568949937820435+2.2873282432556152e-06j),(-0.0019614174962043762-1.341104507446289e-07j),(-0.001958809792995453+1.5787780284881592e-05j),(-0.0019601434469223022+1.3306736946105957e-05j),(-0.001958683133125305+2.27317214012146e-05j),(-0.0019702687859535217+1.2159347534179688e-05j),(-0.0019577890634536743+1.6108155250549316e-05j),(-0.0019739046692848206+9.804964065551758e-06j),(-0.0019647255539894104+2.08243727684021e-05j),(-0.001958489418029785+1.76355242729187e-05j),(-0.001971796154975891+5.155801773071289e-06j),(-0.001974157989025116+1.2800097465515137e-05j),(-0.001971796154975891+1.0125339031219482e-05j),(-0.0019570887088775635+1.4960765838623047e-05j),(-0.00196027010679245+1.1079013347625732e-05j),(-0.001969568431377411+3.688037395477295e-06j),(-0.0019602105021476746+5.088746547698975e-06j),(-0.001958109438419342+2.734363079071045e-06j),(-0.001944415271282196+1.0132789611816406e-06j),(-0.0019510388374328613+4.9620866775512695e-06j),(-0.0019717365503311157+1.8402934074401855e-06j),(-0.0019786804914474487+1.0251998901367188e-05j),(-0.001982368528842926+2.6173889636993408e-05j),(-0.0019811615347862244+1.5221536159515381e-05j),(-0.0019728168845176697+1.4074146747589111e-05j),(-0.0019714832305908203+1.827627420425415e-05j),(-0.0019850432872772217+8.657574653625488e-06j),(-0.00198403000831604+1.3180077075958252e-05j),(-0.001979254186153412+1.2099742889404297e-05j),(-0.001981481909751892+1.3947486877441406e-05j),(-0.001982375979423523+1.1838972568511963e-05j)
157,(-0.001959376037120819+9.745359420776367e-06j),(-0.0019581690430641174+2.6300549507141113e-05j),(-0.0019686147570610046+2.8081238269805908e-05j),(-0.001971036195755005+2.2351741790771484e-05j),(-0.0019598230719566345+3.139674663543701e-05j),(-0.0019589364528656006+2.9861927032470703e-05j),(-0.001971229910850525+2.0056962966918945e-05j),(-0.0019616708159446716+2.407282590866089e-05j),(-0.001965239644050598+2.9928982257843018e-05j),(-0.001967214047908783+2.3052096366882324e-05j),(-0.001963771879673004+3.439188003540039e-05j),(-0.001973584294319153+1.648813486099243e-05j),(-0.001972116529941559+2.508610486984253e-05j),(-0.0019740909337997437+2.7827918529510498e-05j),(-0.001977980136871338+1.5087425708770752e-05j),(-0.001965433359146118+2.183765172958374e-05j),(-0.001969635486602783+1.9609928131103516e-05j),(-0.0019540339708328247+1.6495585441589355e-05j),(-0.0019419267773628235+1.1973083019256592e-05j),(-0.0019459426403045654+1.1526048183441162e-05j),(-0.001973770558834076+7.577240467071533e-06j),(-0.001988232135772705+5.029141902923584e-06j),(-0.001981288194656372+4.649162292480469e-06j),(-0.0019861310720443726+9.745359420776367e-06j),(-0.0019800812005996704+1.2800097465515137e-05j),(-0.0019773393869400024+1.6048550605773926e-05j),(-0.0019866377115249634+1.4260411262512207e-05j),(-0.001966513693332672+2.9608607292175293e-05j),(-0.0019579753279685974+3.8973987102508545e-05j),(-0.001972496509552002+2.578645944595337e-05j),(-0.0019744113087654114+2.43261456489563e-05j)
158,(-0.0019481107592582703+9.678304195404053e-06j),(-0.0019614771008491516+1.967698335647583e-05j),(-0.001961357891559601+2.833455801010132e-05j),(-0.0019722431898117065+3.368407487869263e-05j),(-0.0019764527678489685+2.7447938919067383e-05j),(-0.001971229910850525+1.852959394454956e-05j),(-0.001971416175365448+3.0122697353363037e-05j),(-0.0019720569252967834+2.457946538925171e-05j),(-0.001973778009414673+1.942366361618042e-05j),(-0.0019574686884880066+4.425644874572754e-05j),(-0.001971989870071411+1.928955316543579e-05j),(-0.0019791871309280396+1.9297003746032715e-05j),(-0.001967914402484894+2.183765172958374e-05j),(-0.0019891858100891113+1.2226402759552002e-05j),(-0.001976512372493744+3.540515899658203e-05j),(-0.001978360116481781+1.6108155250549316e-05j),(-0.0019731372594833374+1.3306736946105957e-05j),(-0.001980334520339966-1.5944242477416992e-06j),(-0.0019651129841804504+5.602836608886719e-06j),(-0.0019447356462478638+1.7255544662475586e-05j),(-0.001955941319465637+1.0125339031219482e-05j),(-0.001958422362804413+3.228336572647095e-05j),(-0.0019649192690849304+1.693516969680786e-05j),(-0.001974858343601227+1.2353062629699707e-05j),(-0.0019823089241981506+1.3880431652069092e-05j),(-0.00196269154548645+2.317875623703003e-05j),(-0.001981988549232483+1.1906027793884277e-05j),(-0.0019649192690849304+3.4071505069732666e-05j),(-0.001974858343601227+1.553446054458618e-05j),(-0.0019793808460235596+1.4960765838623047e-05j),(-0.0019689351320266724+3.5278499126434326e-05j)
159,(-0.0019502714276313782+1.8209218978881836e-05j),(-0.001964472234249115+1.5027821063995361e-05j),(-0.0019732043147087097+2.642720937728882e-05j),(-0.0019715428352355957+2.9608607292175293e-05j),(-0.001980528235435486+1.3627111911773682e-05j),(-0.001980014145374298+2.1398067474365234e-05j),(-0.0019837692379951477+1.3306736946105957e-05j),(-0.0019702091813087463+2.5659799575805664e-05j),(-0.001971989870071411+3.7126243114471436e-05j),(-0.001967214047908783+2.5406479835510254e-05j),(-0.001974858343601227+2.267211675643921e-05j),(-0.0019598230719566345+3.209710121154785e-05j),(-0.0019769594073295593+2.4259090423583984e-05j),(-0.001965366303920746+4.0315091609954834e-05j),(-0.001970909535884857+3.11434268951416e-05j),(-0.0019688084721565247+3.0308961868286133e-05j),(-0.001968294382095337+3.158301115036011e-05j),(-0.0019585490226745605+3.559887409210205e-05j),(-0.0019578486680984497+1.2673437595367432e-05j),(-0.0019367709755897522+2.413243055343628e-05j),(-0.0019576624035835266+1.1205673217773438e-05j),(-0.0019563212990760803+3.46451997756958e-05j),(-0.001971229910850525+3.4831464290618896e-05j),(-0.0019688084721565247+2.8908252716064453e-05j),(-0.0019599497318267822+4.852563142776489e-05j),(-0.001968167722225189+3.127008676528931e-05j),(-0.001975111663341522+2.337247133255005e-05j),(-0.0019617974758148193+3.3818185329437256e-05j),(-0.001962438225746155+3.228336572647095e-05j),(-0.0019620582461357117+2.502650022506714e-05j),(-0.001949891448020935+3.8467347621917725e-05j)
