,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
150,(-0.00189218670129776+2.1204352378845215e-05j),(-0.0018930137157440186+9.931623935699463e-06j),(-0.0019002780318260193+1.8402934074401855e-06j),(-0.001890912652015686+1.0825693607330322e-05j),(-0.0019018054008483887+8.404254913330078e-06j),(-0.0018909797072410583+1.4387071132659912e-05j),(-0.0019025728106498718+1.7896294593811035e-05j),(-0.001906074583530426+5.282461643218994e-06j),(-0.001901678740978241+2.088397741317749e-05j),(-0.0018827617168426514+1.3500452041625977e-05j),(-0.001901872456073761+7.197260856628418e-06j),(-0.0018977895379066467+8.784234523773193e-06j),(-0.0018957555294036865+8.337199687957764e-06j),(-0.0018921270966529846+1.3753771781921387e-05j),(-0.0019006580114364624+1.687556505203247e-05j),(-0.0018943548202514648+1.5221536159515381e-05j),(-0.0018899589776992798+2.088397741317749e-05j),(-0.0018946751952171326+1.973658800125122e-05j),(-0.0018878579139709473+2.8401613235473633e-05j),(-0.0018879249691963196+1.0184943675994873e-05j),(-0.00189218670129776+2.553313970565796e-05j),(-0.0018718093633651733+2.8461217880249023e-05j),(-0.0018908530473709106+2.477318048477173e-05j),(-0.001881234347820282+2.7254223823547363e-05j),(-0.0018865838646888733+1.7002224922180176e-05j),(-0.0018792003393173218+3.317743539810181e-05j),(-0.0018970891833305359+1.7702579498291016e-05j),(-0.0018820017576217651+2.4646520614624023e-05j),(-0.0018886849284172058+2.0951032638549805e-05j),(-0.0018909797072410583+2.0951032638549805e-05j),(-0.0018920600414276123+2.228468656539917e-05j)
151,(-0.0019003376364707947+8.784234523773193e-06j),(-0.0018928274512290955+1.617521047592163e-05j),(-0.0019021853804588318+9.745359420776367e-06j),(-0.0018897056579589844+1.623481512069702e-05j),(-0.0018940344452857971+1.6301870346069336e-05j),(-0.0018910393118858337+1.6048550605773926e-05j),(-0.0018873512744903564+2.668052911758423e-05j),(-0.001889452338218689+1.788884401321411e-05j),(-0.001886516809463501+2.1204352378845215e-05j),(-0.0018791928887367249+2.7127563953399658e-05j),(-0.001902058720588684+4.775822162628174e-06j),(-0.001896582543849945+1.5348196029663086e-05j),(-0.0019017383456230164+8.404254913330078e-06j),(-0.001893840730190277+2.6874244213104248e-05j),(-0.0018866509199142456+2.253800630569458e-05j),(-0.0018897652626037598+1.0572373867034912e-05j),(-0.0018919333815574646+3.0122697353363037e-05j),(-0.001887984573841095+2.11372971534729e-05j),(-0.0018883049488067627+1.5094876289367676e-05j),(-0.0018921270966529846+1.0505318641662598e-05j),(-0.0018831416964530945+1.5221536159515381e-05j),(-0.0018984898924827576+8.024275302886963e-06j),(-0.0018777921795845032+1.903623342514038e-05j),(-0.001888558268547058+3.0502676963806152e-05j),(-0.001882314682006836+2.343207597732544e-05j),(-0.001887984573841095+1.5787780284881592e-05j),(-0.0018880516290664673+1.6748905181884766e-05j),(-0.001870088279247284+3.5919249057769775e-05j),(-0.0018751174211502075+3.7066638469696045e-05j),(-0.001877032220363617+3.184378147125244e-05j),(-0.0018848031759262085+2.9869377613067627e-05j)
152,(-0.0018867775797843933+2.317875623703003e-05j),(-0.0018907859921455383+2.0056962966918945e-05j),(-0.0018943548202514648+1.1011958122253418e-05j),(-0.0018851831555366516+2.5346875190734863e-05j),(-0.0019014254212379456+1.2859702110290527e-05j),(-0.001885436475276947+1.897662878036499e-05j),(-0.0019127577543258667+9.551644325256348e-06j),(-0.0019015520811080933+5.856156349182129e-06j),(-0.0018946677446365356+1.3880431652069092e-05j),(-0.0018971562385559082+8.463859558105469e-06j),(-0.0019011721014976501+2.2351741790771484e-05j),(-0.0019087493419647217+6.109476089477539e-06j),(-0.0018823817372322083+1.2286007404327393e-05j),(-0.0018876641988754272+1.4707446098327637e-05j),(-0.0018969029188156128+3.8817524909973145e-06j),(-0.0019099563360214233+1.780688762664795e-06j),(-0.0018952414393424988+9.998679161071777e-06j),(-0.0019005313515663147+3.6284327507019043e-06j),(-0.0018926337361335754+8.337199687957764e-06j),(-0.0018991976976394653+1.2286007404327393e-05j),(-0.0018898993730545044+2.133101224899292e-05j),(-0.0018998980522155762+7.577240467071533e-06j),(-0.0018836557865142822+2.407282590866089e-05j),(-0.0018948018550872803+1.547485589981079e-05j),(-0.0018984302878379822+3.11434268951416e-06j),(-0.0018948614597320557+1.648813486099243e-05j),(-0.0018951818346977234+7.599592208862305e-07j),(-0.0018840357661247253+1.3820827007293701e-05j),(-0.001900598406791687+6.683170795440674e-06j),(-0.0018867775797843933+2.62334942817688e-05j),(-0.001894928514957428+1.3686716556549072e-05j)
153,(-0.0018942281603813171+1.0251998901367188e-05j),(-0.001895815134048462+1.2353062629699707e-05j),(-0.0018846094608306885+1.973658800125122e-05j),(-0.0018935278058052063+2.2873282432556152e-06j),(-0.001892000436782837+1.8402934074401855e-05j),(-0.0018847361207008362+9.611248970031738e-06j),(-0.0018994510173797607+1.3627111911773682e-05j),(-0.0018796399235725403+2.6807188987731934e-05j),(-0.0018749907612800598+3.0443072319030762e-05j),(-0.0018898993730545044+2.387911081314087e-05j),(-0.001879766583442688+2.203136682510376e-05j),(-0.0018897056579589844+1.9863247871398926e-05j),(-0.0018794536590576172+1.872330904006958e-05j),(-0.0018772855401039124+3.6425888538360596e-05j),(-0.0018794536590576172+2.1398067474365234e-05j),(-0.0018946677446365356+3.688037395477295e-06j),(-0.0018851831555366516+2.5220215320587158e-05j),(-0.0018872171640396118+1.6748905181884766e-05j),(-0.001897856593132019+9.864568710327148e-06j),(-0.0019089430570602417+2.734363079071045e-06j),(-0.001898936927318573+7.897615432739258e-06j),(-0.001889444887638092+1.2546777725219727e-05j),(-0.0018908530473709106+1.6495585441589355e-05j),(-0.0018918663263320923+9.998679161071777e-06j),(-0.001895308494567871+5.349516868591309e-06j),(-0.0019049271941184998-1.1913478374481201e-05j),(-0.0019069015979766846+7.383525371551514e-06j),(-0.001894928514957428+2.3543834686279297e-06j),(-0.0018952488899230957+3.3080577850341797e-06j),(-0.001903332769870758+4.51505184173584e-06j),(-0.001905880868434906+3.6284327507019043e-06j)
154,(-0.00189199298620224+1.2673437595367432e-05j),(-0.001888178288936615+1.8656253814697266e-05j),(-0.0018821284174919128+1.9297003746032715e-05j),(-0.0019055604934692383+1.0184943675994873e-05j),(-0.0018979236483573914+1.9550323486328125e-05j),(-0.0018955022096633911+7.703900337219238e-06j),(-0.0018860772252082825+2.3052096366882324e-05j),(-0.0019032731652259827+1.2539327144622803e-05j),(-0.0019017383456230164+7.0035457611083984e-06j),(-0.0018955022096633911+1.1719763278961182e-05j),(-0.0018929541110992432+2.107769250869751e-05j),(-0.0018904060125350952+1.623481512069702e-05j),(-0.0018827617168426514+1.2286007404327393e-05j),(-0.001889064908027649+1.5348196029663086e-05j),(-0.0019015520811080933+7.510185241699219e-06j),(-0.0018956884741783142+6.303191184997559e-06j),(-0.0018942281603813171+1.2479722499847412e-05j),(-0.0019053071737289429+1.9744038581848145e-06j),(-0.0019076690077781677-4.783272743225098e-06j),(-0.0018990635871887207+1.9073486328125e-06j),(-0.0019019991159439087-2.041459083557129e-06j),(-0.0019008517265319824+1.8402934074401855e-06j),(-0.0018968358635902405+8.977949619293213e-06j),(-0.001894541084766388+1.0699033737182617e-05j),(-0.0018972158432006836+1.6748905181884766e-05j),(-0.0018860772252082825+1.2800097465515137e-05j),(-0.0018923133611679077+1.73225998878479e-05j),(-0.0019033998250961304+7.599592208862305e-07j),(-0.0018861368298530579+1.6808509826660156e-05j),(-0.0019055604934692383-2.168118953704834e-06j),(-0.0019070282578468323+3.688037395477295e-06j)
155,(-0.0018932074308395386+1.967698335647583e-05j),(-0.0018816813826560974+2.2545456886291504e-05j),(-0.0018993839621543884+1.1526048183441162e-05j),(-0.0018946081399917603+8.083879947662354e-06j),(-0.0018883049488067627+5.662441253662109e-07j),(-0.001889452338218689+2.1651387214660645e-05j),(-0.001893267035484314+1.1838972568511963e-05j),(-0.0018790662288665771+2.6807188987731934e-05j),(-0.0019030123949050903+8.337199687957764e-06j),(-0.0018818750977516174+2.362579107284546e-05j),(-0.0018835291266441345+1.9103288650512695e-05j),(-0.001882508397102356+1.9744038581848145e-05j),(-0.0018866509199142456+2.0757317543029785e-05j),(-0.0018716156482696533+3.075599670410156e-05j),(-0.0018824413418769836+1.2479722499847412e-05j),(-0.0018789395689964294+9.611248970031738e-06j),(-0.0018895119428634644+2.3558735847473145e-05j),(-0.001889258623123169+1.808255910873413e-05j),(-0.0018773525953292847+1.668184995651245e-05j),(-0.0018783658742904663+9.104609489440918e-06j),(-0.0018834024667739868+1.6048550605773926e-05j),(-0.001886904239654541+2.3111701011657715e-05j),(-0.0018819347023963928+2.8908252716064453e-05j),(-0.0018864572048187256+1.2353062629699707e-05j),(-0.0018770918250083923+2.7701258659362793e-05j),(-0.0018855631351470947+1.903623342514038e-05j),(-0.0018848627805709839+2.2858381271362305e-05j),(-0.0018865838646888733+1.693516969680786e-05j),(-0.0018863305449485779+2.438575029373169e-05j),(-0.0018868371844291687+1.7002224922180176e-05j),(-0.0018984302878379822+8.910894393920898e-06j)
156,(-0.001885630190372467+2.2351741790771484e-05j),(-0.0018856897950172424+2.3499131202697754e-05j),(-0.0018905922770500183+1.808255910873413e-05j),(-0.0018818676471710205+1.57281756401062e-05j),(-0.0018928274512290955+8.337199687957764e-06j),(-0.0018897652626037598+2.3111701011657715e-05j),(-0.0018955022096633911+1.4327466487884521e-05j),(-0.0018870308995246887+1.3373792171478271e-05j),(-0.0018943548202514648+6.683170795440674e-06j),(-0.0018860101699829102+1.1779367923736572e-05j),(-0.00189218670129776+2.043694257736206e-05j),(-0.0018736571073532104+3.6232173442840576e-05j),(-0.0018762052059173584+2.8721988201141357e-05j),(-0.0018810480833053589+2.381950616836548e-05j),(-0.001861870288848877+3.4578144550323486e-05j),(-0.001887790858745575+2.7701258659362793e-05j),(-0.0018904060125350952+1.1585652828216553e-05j),(-0.0018884912133216858+8.150935173034668e-06j),(-0.0018845424056053162+1.993030309677124e-05j),(-0.0018693208694458008+2.088397741317749e-05j),(-0.0018895119428634644+1.8462538719177246e-05j),(-0.001889064908027649+1.642853021621704e-05j),(-0.0018838420510292053+1.4007091522216797e-05j),(-0.0018870308995246887+2.063065767288208e-05j),(-0.0018791928887367249+2.1010637283325195e-05j),(-0.0018889382481575012+2.6173889636993408e-05j),(-0.0018895789980888367+3.814697265625e-06j),(-0.0018737167119979858+2.9675662517547607e-05j),(-0.0018930137157440186+1.5221536159515381e-05j),(-0.0018964558839797974+5.2228569984436035e-06j),(-0.0018858835101127625+1.0125339031219482e-05j)
157,(-0.0019053071737289429+1.0251998901367188e-05j),(-0.0018839091062545776+1.782923936843872e-05j),(-0.0018830150365829468+8.784234523773193e-06j),(-0.0018813014030456543+2.7000904083251953e-05j),(-0.0018769055604934692+3.0435621738433838e-05j),(-0.0018853768706321716+1.872330904006958e-05j),(-0.0018818080425262451+2.4005770683288574e-05j),(-0.0018802136182785034+2.451986074447632e-05j),(-0.0018734633922576904+2.6173889636993408e-05j),(-0.0018736571073532104+2.6553869247436523e-05j),(-0.001888178288936615+1.3180077075958252e-05j),(-0.0018695816397666931+3.540515899658203e-05j),(-0.0018725097179412842+2.317875623703003e-05j),(-0.0018860101699829102+2.012401819229126e-05j),(-0.001894734799861908+1.5348196029663086e-05j),(-0.0018777921795845032+2.718716859817505e-05j),(-0.0018893256783485413+8.657574653625488e-06j),(-0.0018923133611679077+1.1205673217773438e-05j),(-0.0018794536590576172+2.3499131202697754e-05j),(-0.0018678605556488037+2.62334942817688e-05j),(-0.0018804669380187988+2.7701258659362793e-05j),(-0.0018795132637023926+2.1457672119140625e-05j),(-0.001877032220363617+3.170967102050781e-05j),(-0.0018925070762634277+6.496906280517578e-06j),(-0.0018873438239097595+1.6361474990844727e-05j),(-0.0018983632326126099+1.3820827007293701e-05j),(-0.0019047334790229797-3.8743019104003906e-07j),(-0.0018954351544380188+9.551644325256348e-06j),(-0.0018912330269813538+6.809830665588379e-06j),(-0.0019013583660125732+7.383525371551514e-06j),(-0.0019103437662124634-3.382563591003418e-06j)
158,(-0.001885056495666504+2.4959444999694824e-05j),(-0.0018974095582962036+1.0251998901367188e-05j),(-0.0019116774201393127+1.1458992958068848e-05j),(-0.0018964558839797974+1.0952353477478027e-05j),(-0.001890338957309723+1.2539327144622803e-05j),(-0.0018962621688842773+1.4707446098327637e-05j),(-0.0018943548202514648+4.902482032775879e-06j),(-0.0019019991159439087+2.2277235984802246e-06j),(-0.0018966495990753174+7.703900337219238e-06j),(-0.0019065812230110168+7.450580596923828e-06j),(-0.001886516809463501+2.387911081314087e-05j),(-0.001872129738330841+2.6807188987731934e-05j),(-0.0019011721014976501+1.3306736946105957e-05j),(-0.0018888786435127258+1.2986361980438232e-05j),(-0.0018898919224739075+1.808255910873413e-05j),(-0.001897282898426056+1.5601515769958496e-05j),(-0.0019024461507797241+6.303191184997559e-06j),(-0.0018862634897232056+1.738220453262329e-05j),(-0.0018858164548873901+1.2546777725219727e-05j),(-0.0019050538539886475-3.4421682357788086e-06j),(-0.0018893256783485413+1.7508864402770996e-05j),(-0.0018782392144203186+2.5346875190734863e-05j),(-0.001881040632724762+1.5661120414733887e-05j),(-0.0018866509199142456+9.231269359588623e-06j),(-0.0018834024667739868+1.7061829566955566e-05j),(-0.0018937811255455017+9.484589099884033e-06j),(-0.0019012987613677979+3.814697265625e-06j),(-0.0018890053033828735+1.8909573554992676e-05j),(-0.0019050538539886475-2.4884939193725586e-06j),(-0.0018848031759262085+1.9609928131103516e-05j),(-0.0018998309969902039+3.0547380447387695e-06j)
159,(-0.001886516809463501+1.0952353477478027e-05j),(-0.0018707290291786194+3.890693187713623e-05j),(-0.001885242760181427+2.107769250869751e-05j),(-0.001881614327430725+2.5659799575805664e-05j),(-0.0018821880221366882+2.4005770683288574e-05j),(-0.0018837153911590576+1.4513731002807617e-05j),(-0.0018882378935813904+9.872019290924072e-06j),(-0.001874484121799469+2.362579107284546e-05j),(-0.001885630190372467+1.617521047592163e-05j),(-0.0018969625234603882+1.3180077075958252e-05j),(-0.0018880516290664673+9.424984455108643e-06j),(-0.0019013583660125732+3.248453140258789e-06j),(-0.0018976032733917236+5.349516868591309e-06j),(-0.0018893852829933167+1.7702579498291016e-05j),(-0.0018779262900352478+2.4005770683288574e-05j),(-0.0018776655197143555+1.8209218978881836e-05j),(-0.0018800273537635803+1.942366361618042e-05j),(-0.001893460750579834+1.0505318641662598e-05j),(-0.0018965154886245728+1.4327466487884521e-05j),(-0.0018834620714187622+2.4706125259399414e-05j),(-0.001882702112197876+1.3560056686401367e-05j),(-0.001888364553451538+1.0184943675994873e-05j),(-0.0018997043371200562-3.5688281059265137e-06j),(-0.001889832317829132+1.5601515769958496e-05j),(-0.0018842890858650208+1.7449259757995605e-05j),(-0.0018933340907096863+7.577240467071533e-06j),(-0.0018915534019470215+1.668184995651245e-05j),(-0.0018959417939186096+1.903623342514038e-05j),(-0.0018863305449485779+2.763420343399048e-05j),(-0.0018884316086769104+1.623481512069702e-05j),(-0.001896202564239502+1.0378658771514893e-05j)
