,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
150,(-0.0019600167870521545+3.6872923374176025e-05j),(-0.0019663870334625244+3.30507755279541e-05j),(-0.0019751787185668945+3.910064697265625e-05j),(-0.0019704625010490417+3.5725533962249756e-05j),(-0.0019630715250968933+3.9868056774139404e-05j),(-0.0019768327474594116+1.833587884902954e-05j),(-0.001983135938644409+2.8848648071289062e-05j),(-0.001970335841178894+4.114210605621338e-05j),(-0.0019713565707206726+2.228468656539917e-05j),(-0.0019710958003997803+3.3877789974212646e-05j),(-0.001955561339855194+3.7066638469696045e-05j),(-0.0019605234265327454+3.107637166976929e-05j),(-0.001967914402484894+3.439188003540039e-05j),(-0.00196288526058197+4.228949546813965e-05j),(-0.0019710958003997803+3.7379562854766846e-05j),(-0.0019546672701835632+4.2028725147247314e-05j),(-0.0019652992486953735+4.32431697845459e-05j),(-0.0019616708159446716+3.4578144550323486e-05j),(-0.0019705891609191895+3.139674663543701e-05j),(-0.001969568431377411+3.744661808013916e-05j),(-0.0019518658518791199+4.311650991439819e-05j),(-0.001966133713722229+3.3371150493621826e-05j),(-0.001983262598514557+1.8209218978881836e-05j),(-0.001976385712623596+3.094971179962158e-05j),(-0.001966133713722229+2.6620924472808838e-05j),(-0.001967787742614746+3.152340650558472e-05j),(-0.0019627586007118225+2.9735267162322998e-05j),(-0.0019609108567237854+3.445148468017578e-05j),(-0.001973457634449005+2.6553869247436523e-05j),(-0.001973077654838562+2.0503997802734375e-05j),(-0.0019780397415161133+2.158433198928833e-05j)
151,(-0.001984603703022003+1.712888479232788e-05j),(-0.001974157989025116+3.394484519958496e-05j),(-0.001997336745262146+9.298324584960938e-06j),(-0.0019866377115249634+2.0310282707214355e-05j),(-0.0019742175936698914+2.7321279048919678e-05j),(-0.0019810348749160767+2.1457672119140625e-05j),(-0.0019689947366714478+3.330409526824951e-05j),(-0.001978360116481781+2.7127563953399658e-05j),(-0.0019782334566116333+2.572685480117798e-05j),(-0.001979060471057892+2.3245811462402344e-05j),(-0.0019674673676490784+3.6425888538360596e-05j),(-0.001964092254638672+2.9422342777252197e-05j),(-0.0019540935754776+3.0376017093658447e-05j),(-0.001955367624759674+2.6807188987731934e-05j),(-0.001967407763004303+3.0249357223510742e-05j),(-0.0019683614373207092+3.7379562854766846e-05j),(-0.0019656196236610413+3.610551357269287e-05j),(-0.001969248056411743+2.393871545791626e-05j),(-0.001979440450668335+2.547353506088257e-05j),(-0.0019742846488952637+3.0182301998138428e-05j),(-0.00197746604681015+2.043694257736206e-05j),(-0.001979060471057892+3.725290298461914e-05j),(-0.001970715820789337+3.604590892791748e-05j),(-0.001968167722225189+3.273040056228638e-05j),(-0.001971609890460968+2.457946538925171e-05j),(-0.00196249783039093+3.3371150493621826e-05j),(-0.0019746050238609314+2.7254223823547363e-05j),(-0.001959890127182007+4.254281520843506e-05j),(-0.0019623711705207825+3.9674341678619385e-05j),(-0.0019599497318267822+3.3818185329437256e-05j),(-0.0019812285900115967+1.8909573554992676e-05j)
152,(-0.0019814148545265198+1.6108155250549316e-05j),(-0.001982755959033966+1.897662878036499e-05j),(-0.001989506185054779+9.298324584960938e-06j),(-0.001980714499950409+1.967698335647583e-05j),(-0.0019749850034713745+3.343075513839722e-05j),(-0.001972116529941559+3.273040056228638e-05j),(-0.0019625648856163025+4.120171070098877e-05j),(-0.0019632652401924133+3.235042095184326e-05j),(-0.00197543203830719+2.8401613235473633e-05j),(-0.001972116529941559+3.062933683395386e-05j),(-0.001977086067199707+2.8081238269805908e-05j),(-0.0019685477018356323+3.4324824810028076e-05j),(-0.0019706562161445618+2.5659799575805664e-05j),(-0.00196046382188797+3.7379562854766846e-05j),(-0.001975111663341522+3.0182301998138428e-05j),(-0.0019637122750282288+3.9033591747283936e-05j),(-0.0019700825214385986+3.515183925628662e-05j),(-0.001963391900062561+2.6807188987731934e-05j),(-0.0019678473472595215+3.4324824810028076e-05j),(-0.0019663870334625244+3.960728645324707e-05j),(-0.0019528195261955261+3.935396671295166e-05j),(-0.0019633248448371887+3.515183925628662e-05j),(-0.0019607841968536377+3.330409526824951e-05j),(-0.001981861889362335+3.0182301998138428e-05j),(-0.0019678473472595215+2.8148293495178223e-05j),(-0.001971036195755005+2.763420343399048e-05j),(-0.001976579427719116+2.7194619178771973e-05j),(-0.001984916627407074+2.738088369369507e-05j),(-0.0019676610827445984+2.7574598789215088e-05j),(-0.0019552409648895264+3.7826597690582275e-05j),(-0.0019664466381073+2.4199485778808594e-05j)
153,(-0.0019578486680984497+4.1969120502471924e-05j),(-0.001969762146472931+3.649294376373291e-05j),(-0.001959696412086487+3.8273632526397705e-05j),(-0.0019714832305908203+3.235042095184326e-05j),(-0.0019759386777877808+1.903623342514038e-05j),(-0.001966319978237152+2.27317214012146e-05j),(-0.001961037516593933+3.929436206817627e-05j),(-0.0019688084721565247+2.4452805519104004e-05j),(-0.001972690224647522+3.260374069213867e-05j),(-0.0019563883543014526+3.9421021938323975e-05j),(-0.0019528195261955261+3.158301115036011e-05j),(-0.0019602030515670776+4.954636096954346e-05j),(-0.0019658133387565613+3.6172568798065186e-05j),(-0.0019578486680984497+3.579258918762207e-05j),(-0.0019578486680984497+4.044175148010254e-05j),(-0.0019473433494567871+4.960596561431885e-05j),(-0.001976005733013153+2.5920569896697998e-05j),(-0.0019565746188163757+3.3624470233917236e-05j),(-0.001955941319465637+3.904104232788086e-05j),(-0.0019583627581596375+3.789365291595459e-05j),(-0.0019579753279685974+3.375113010406494e-05j),(-0.0019609108567237854+4.1969120502471924e-05j),(-0.0019541531801223755+4.509091377258301e-05j),(-0.0019578486680984497+4.00543212890625e-05j),(-0.0019518658518791199+4.209578037261963e-05j),(-0.001957722008228302+3.750622272491455e-05j),(-0.001974344253540039+2.6807188987731934e-05j),(-0.0019744709134101868+2.693384885787964e-05j),(-0.0019698292016983032+3.46451997756958e-05j),(-0.0019719302654266357+2.2411346435546875e-05j),(-0.001968488097190857+3.273040056228638e-05j)
154,(-0.0019500181078910828+3.279745578765869e-05j),(-0.001963011920452118+1.5787780284881592e-05j),(-0.0019661933183670044+1.757591962814331e-05j),(-0.001950085163116455+2.457946538925171e-05j),(-0.001962818205356598+1.4260411262512207e-05j),(-0.0019508451223373413+3.7826597690582275e-05j),(-0.0019435212016105652+3.9033591747283936e-05j),(-0.001961544156074524+2.0444393157958984e-05j),(-0.0019605904817581177+1.5854835510253906e-05j),(-0.0019647926092147827+6.109476089477539e-06j),(-0.0019594430923461914+1.858919858932495e-05j),(-0.0019576624035835266+1.2986361980438232e-05j),(-0.001962438225746155+2.107769250869751e-05j),(-0.0019414201378822327+3.629922866821289e-05j),(-0.001937471330165863+3.0122697353363037e-05j),(-0.0019554272294044495+3.349781036376953e-05j),(-0.0019472837448120117+3.9421021938323975e-05j),(-0.0019450485706329346+2.4512410163879395e-05j),(-0.0019517391920089722+2.7701258659362793e-05j),(-0.0019367709755897522+3.540515899658203e-05j),(-0.0019567012786865234+4.502385854721069e-05j),(-0.0019714832305908203+3.2670795917510986e-05j),(-0.0019686147570610046+3.228336572647095e-05j),(-0.001960970461368561+4.228949546813965e-05j),(-0.0019691884517669678+2.012401819229126e-05j),(-0.001955687999725342+3.674626350402832e-05j),(-0.0019821152091026306+2.502650022506714e-05j),(-0.001956835389137268+4.190206527709961e-05j),(-0.0019729435443878174+3.056973218917847e-05j),(-0.00197765976190567+1.9103288650512695e-05j),(-0.00196683406829834+2.7574598789215088e-05j)
155,(-0.0019474104046821594+1.4834105968475342e-05j),(-0.0019430145621299744+4.0084123611450195e-06j),(-0.0019455626606941223+6.750226020812988e-06j),(-0.0019620507955551147+4.649162292480469e-06j),(-0.0019505247473716736+1.7255544662475586e-05j),(-0.0019574686884880066+7.323920726776123e-06j),(-0.001957342028617859+6.236135959625244e-06j),(-0.001952633261680603+2.0250678062438965e-05j),(-0.001957148313522339-3.8743019104003906e-07j),(-0.001955747604370117+1.598149538040161e-05j),(-0.0019593164324760437+1.4901161193847656e-05j),(-0.001958101987838745+1.4007091522216797e-05j),(-0.001936003565788269+2.668052911758423e-05j),(-0.0019377246499061584+1.8849968910217285e-05j),(-0.0019430741667747498+1.6748905181884766e-05j),(-0.001955747604370117+1.1652708053588867e-05j),(-0.0019439086318016052+1.3500452041625977e-05j),(-0.0019552409648895264+1.1906027793884277e-05j),(-0.0019674673676490784-3.4421682357788086e-06j),(-0.001976385712623596-2.6151537895202637e-06j),(-0.0019756853580474854+1.668184995651245e-05j),(-0.001985110342502594+3.7550926208496094e-06j),(-0.0019728168845176697+1.8402934074401855e-05j),(-0.001967914402484894+2.7321279048919678e-05j),(-0.0019886791706085205+1.3753771781921387e-05j),(-0.001963585615158081+3.394484519958496e-05j),(-0.001971036195755005+3.13296914100647e-05j),(-0.001967020332813263+3.4771859645843506e-05j),(-0.0019625648856163025+4.636496305465698e-05j),(-0.0019806548953056335+2.7827918529510498e-05j),(-0.0019645392894744873+2.8401613235473633e-05j)
156,(-0.00194549560546875-1.2740492820739746e-06j),(-0.0019463226199150085-1.0132789611816406e-05j),(-0.001952439546585083-2.682209014892578e-06j),(-0.0019472762942314148+1.1846423149108887e-05j),(-0.0019452422857284546+1.4580786228179932e-05j),(-0.001938745379447937+2.9481947422027588e-05j),(-0.0019533932209014893+8.910894393920898e-06j),(-0.001973070204257965-1.914799213409424e-06j),(-0.0019658133387565613-9.611248970031738e-07j),(-0.0019640251994132996+1.0378658771514893e-05j),(-0.001965172588825226+3.2410025596618652e-06j),(-0.0019565746188163757+6.496906280517578e-06j),(-0.0019561946392059326+1.1585652828216553e-05j),(-0.001961924135684967+6.370246410369873e-06j),(-0.0019717365503311157+5.662441253662109e-07j),(-0.001947149634361267+1.4387071132659912e-05j),(-0.001955367624759674+8.657574653625488e-06j),(-0.001956067979335785-4.2691826820373535e-06j),(-0.0019468963146209717-8.940696716308594e-07j),(-0.0019519925117492676+2.107769250869751e-05j),(-0.0019649863243103027+2.1010637283325195e-05j),(-0.0019925013184547424+1.57281756401062e-05j),(-0.0019857436418533325+1.4774501323699951e-05j),(-0.0019700825214385986+3.0055642127990723e-05j),(-0.0019704625010490417+2.3499131202697754e-05j),(-0.0019822418689727783+1.76355242729187e-05j),(-0.0019942820072174072+6.876885890960693e-06j),(-0.0019832029938697815+1.5787780284881592e-05j),(-0.0019879117608070374+1.2032687664031982e-05j),(-0.0019684210419654846+2.6807188987731934e-05j),(-0.001977086067199707+1.4074146747589111e-05j)
157,(-0.0019591227173805237+4.0084123611450195e-06j),(-0.0019617974758148193-9.112060070037842e-06j),(-0.001961164176464081+2.5331974029541016e-07j),(-0.0019688680768013+1.1458992958068848e-05j),(-0.0019717365503311157+2.86102294921875e-06j),(-0.001978933811187744+4.708766937255859e-06j),(-0.0019700825214385986+9.998679161071777e-06j),(-0.001956835389137268+1.712888479232788e-05j),(-0.0019707828760147095+2.197176218032837e-05j),(-0.001966513693332672+1.1906027793884277e-05j),(-0.0019683614373207092+1.808255910873413e-05j),(-0.001966133713722229+1.4901161193847656e-05j),(-0.0019590631127357483+2.62334942817688e-05j),(-0.001957215368747711+1.662224531173706e-05j),(-0.001975052058696747+1.3180077075958252e-05j),(-0.001980714499950409+6.109476089477539e-06j),(-0.0019605904817581177+2.5480985641479492e-06j),(-0.0019516125321388245+5.066394805908203e-07j),(-0.001961737871170044-1.490861177444458e-05j),(-0.001973584294319153-1.5944242477416992e-06j),(-0.0019760653376579285+1.4901161193847656e-05j),(-0.0019805878400802612+1.2800097465515137e-05j),(-0.001983456313610077+1.4260411262512207e-05j),(-0.0019798874855041504+1.9803643226623535e-05j),(-0.001988358795642853+1.0378658771514893e-05j),(-0.001978553831577301+1.9550323486328125e-05j),(-0.0019731372594833374+1.4521181583404541e-05j),(-0.0019700825214385986+2.337247133255005e-05j),(-0.001991353929042816+9.104609489440918e-06j),(-0.001976512372493744+1.5087425708770752e-05j),(-0.0019737109541893005+3.094971179962158e-05j)
158,(-0.001966133713722229+1.0132789611816406e-06j),(-0.0019659996032714844+8.277595043182373e-06j),(-0.0019536465406417847+1.73225998878479e-05j),(-0.0019658729434013367+3.49581241607666e-05j),(-0.001967400312423706+2.11372971534729e-05j),(-0.001967914402484894+2.6874244213104248e-05j),(-0.0019678473472595215+3.139674663543701e-05j),(-0.0019583627581596375+3.8020312786102295e-05j),(-0.0019552409648895264+3.5665929317474365e-05j),(-0.0019643455743789673+3.222376108169556e-05j),(-0.0019645988941192627+2.6807188987731934e-05j),(-0.001966319978237152+3.355741500854492e-05j),(-0.00197543203830719+1.2353062629699707e-05j),(-0.001969635486602783+1.6048550605773926e-05j),(-0.0019719302654266357+2.738088369369507e-05j),(-0.0019709691405296326+3.069639205932617e-05j),(-0.001963771879673004+1.8402934074401855e-05j),(-0.00196269154548645+1.2665987014770508e-07j),(-0.00196027010679245-6.407499313354492e-07j),(-0.0019567087292671204+1.7702579498291016e-05j),(-0.0019600167870521545+2.4646520614624023e-05j),(-0.0019716694951057434+2.27317214012146e-05j),(-0.001976191997528076+2.547353506088257e-05j),(-0.001974731683731079+3.795325756072998e-05j),(-0.001966319978237152+3.247708082199097e-05j),(-0.0019687414169311523+2.8781592845916748e-05j),(-0.001964859664440155+3.0502676963806152e-05j),(-0.0019736438989639282+2.9735267162322998e-05j),(-0.0019688680768013+3.2670795917510986e-05j),(-0.0019786804914474487+1.7896294593811035e-05j),(-0.0019764527678489685+3.152340650558472e-05j)
159,(-0.001949317753314972+1.7508864402770996e-05j),(-0.001955747604370117+1.6361474990844727e-05j),(-0.001951165497303009+3.884732723236084e-05j),(-0.001974157989025116+2.063065767288208e-05j),(-0.001981988549232483+2.668052911758423e-05j),(-0.0019665807485580444+4.215538501739502e-05j),(-0.0019523724913597107+3.4518539905548096e-05j),(-0.0019738376140594482+2.387911081314087e-05j),(-0.0019664466381073+3.100931644439697e-05j),(-0.0019547268748283386+3.075599670410156e-05j),(-0.0019568949937820435+3.865361213684082e-05j),(-0.001969248056411743+2.6047229766845703e-05j),(-0.001971796154975891+3.273040056228638e-05j),(-0.0019636452198028564+2.197176218032837e-05j),(-0.0019614174962043762+3.165006637573242e-05j),(-0.001965433359146118+3.285706043243408e-05j),(-0.0019455626606941223+3.5278499126434326e-05j),(-0.001955687999725342+2.2798776626586914e-05j),(-0.0019384920597076416+2.012401819229126e-05j),(-0.001944221556186676+1.92299485206604e-05j),(-0.001949511468410492+3.7826597690582275e-05j),(-0.001975111663341522+2.3752450942993164e-05j),(-0.0019731372594833374+1.1272728443145752e-05j),(-0.0019796937704086304+2.5153160095214844e-05j),(-0.0019717365503311157+2.9549002647399902e-05j),(-0.0019707828760147095+2.547353506088257e-05j),(-0.0019647255539894104+2.8908252716064453e-05j),(-0.001964285969734192+2.7574598789215088e-05j),(-0.001969955861568451+2.508610486984253e-05j),(-0.0019764453172683716+2.5406479835510254e-05j),(-0.001984730362892151+2.7447938919067383e-05j)
