,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
150,(-0.0019205287098884583-5.2228569984436035e-06j),(-0.0019103437662124634-1.4081597328186035e-06j),(-0.0018941015005111694+1.1973083019256592e-05j),(-0.0019276589155197144-1.4267861843109131e-05j),(-0.0019081085920333862+1.862645149230957e-07j),(-0.0019288063049316406-1.3120472431182861e-05j),(-0.0019188746809959412-1.0192394256591797e-05j),(-0.0019046738743782043-4.082918167114258e-06j),(-0.0019237175583839417-4.783272743225098e-06j),(-0.00191555917263031-2.9355287551879883e-06j),(-0.001917220652103424-3.0621886253356934e-06j),(-0.0019135847687721252+9.551644325256348e-06j),(-0.0019028261303901672+1.2665987014770508e-07j),(-0.0019150525331497192-5.356967449188232e-06j),(-0.0019120648503303528-4.462897777557373e-06j),(-0.001896776258945465+6.809830665588379e-06j),(-0.0019129514694213867-4.015862941741943e-06j),(-0.001910470426082611+1.2740492820739746e-06j),(-0.0019121244549751282-7.137656211853027e-06j),(-0.0019051805138587952+1.3336539268493652e-06j),(-0.0019207224249839783-1.681596040725708e-05j),(-0.001895815134048462-6.407499313354492e-07j),(-0.0019053071737289429-8.344650268554688e-07j),(-0.0019084960222244263-4.522502422332764e-06j),(-0.001919768750667572-1.0192394256591797e-05j),(-0.0019026324152946472+5.088746547698975e-06j),(-0.0019099563360214233-7.3909759521484375e-06j),(-0.0018855631351470947+1.3753771781921387e-05j),(-0.001890912652015686+1.5027821063995361e-05j),(-0.0019101500511169434+5.662441253662109e-06j),(-0.001917026937007904-2.995133399963379e-06j)
151,(-0.0019215494394302368-1.2360513210296631e-05j),(-0.00191594660282135+4.0084123611450195e-06j),(-0.0019132718443870544-2.9355287551879883e-06j),(-0.0019116774201393127-8.285045623779297e-06j),(-0.0019154399633407593-1.1719763278961182e-05j),(-0.0019198954105377197-1.5094876289367676e-05j),(-0.0019032731652259827-2.9355287551879883e-06j),(-0.0019017383456230164-1.0259449481964111e-05j),(-0.0019104033708572388-1.5929341316223145e-05j),(-0.0019006580114364624-4.1425228118896484e-06j),(-0.001903526484966278+9.745359420776367e-06j),(-0.0019019320607185364+7.003545761108398e-07j),(-0.001908235251903534-5.990266799926758e-06j),(-0.001912444829940796+9.104609489440918e-06j),(-0.0019060075283050537-1.0207295417785645e-06j),(-0.001906074583530426+2.60770320892334e-06j),(-0.0019099563360214233-3.8743019104003906e-07j),(-0.0019137784838676453-4.336237907409668e-06j),(-0.0018998309969902039+8.657574653625488e-06j),(-0.0019153058528900146-1.471489667892456e-05j),(-0.0019090697169303894-2.101808786392212e-05j),(-0.0019085556268692017-5.930662155151367e-06j),(-0.0019059479236602783-8.411705493927002e-06j),(-0.0019046738743782043-5.356967449188232e-06j),(-0.0018944814801216125+2.3543834686279297e-06j),(-0.0018931403756141663+4.388391971588135e-06j),(-0.0018997043371200562+9.424984455108643e-06j),(-0.001897662878036499-5.140900611877441e-07j),(-0.0019109174609184265+3.0547380447387695e-06j),(-0.0019039735198020935+5.923211574554443e-06j),(-0.0019137784838676453-1.7881393432617188e-06j)
152,(-0.0019217431545257568-5.990266799926758e-06j),(-0.0019204020500183105-5.610287189483643e-06j),(-0.0019059479236602783-3.1888484954833984e-06j),(-0.0019186809659004211-1.9431114196777344e-05j),(-0.0019023120403289795-3.5688281059265137e-06j),(-0.0019156932830810547-7.964670658111572e-06j),(-0.001927979290485382-1.751631498336792e-05j),(-0.0019161999225616455-2.24187970161438e-05j),(-0.0019094496965408325-1.0319054126739502e-05j),(-0.0019165799021720886-1.3120472431182861e-05j),(-0.0019098296761512756+3.0547380447387695e-06j),(-0.0019172802567481995-1.0892748832702637e-05j),(-0.0019269585609436035-2.2098422050476074e-05j),(-0.0019145458936691284-5.356967449188232e-06j),(-0.001918107271194458-1.4081597328186035e-05j),(-0.0019093826413154602-8.858740329742432e-06j),(-0.001909896731376648-1.1213123798370361e-05j),(-0.0019098296761512756+1.6540288925170898e-06j),(-0.0018926337361335754+1.833587884902954e-05j),(-0.0018983632326126099+2.987682819366455e-06j),(-0.0019024461507797241-1.210719347000122e-05j),(-0.0018986836075782776+3.688037395477295e-06j),(-0.0019101500511169434+1.2740492820739746e-06j),(-0.0019052475690841675-1.0259449481964111e-05j),(-0.0018969625234603882+5.029141902923584e-06j),(-0.0018953755497932434+2.9280781745910645e-06j),(-0.0018988773226737976+2.8014183044433594e-06j),(-0.0018943548202514648+1.8402934074401855e-05j),(-0.0019055604934692383-4.1425228118896484e-06j),(-0.0019044801592826843+4.902482032775879e-06j),(-0.0018876045942306519+1.4074146747589111e-05j)
153,(-0.0018920600414276123+7.383525371551514e-06j),(-0.00189238041639328+7.510185241699219e-06j),(-0.0018990635871887207+2.3543834686279297e-06j),(-0.0018944814801216125+1.648813486099243e-05j),(-0.0019024461507797241+9.737908840179443e-06j),(-0.0018957555294036865+9.484589099884033e-06j),(-0.0019036531448364258+3.375113010406494e-06j),(-0.0018932074308395386+1.4200806617736816e-05j),(-0.0019000843167304993+1.5661120414733887e-05j),(-0.0018979236483573914+7.323920726776123e-06j),(-0.0018910393118858337+3.6284327507019043e-06j),(-0.001900404691696167-6.407499313354492e-07j),(-0.00189238041639328+6.936490535736084e-06j),(-0.001901485025882721+6.623566150665283e-06j),(-0.0018886178731918335+1.0251998901367188e-05j),(-0.0018922537565231323+1.1079013347625732e-05j),(-0.0018924400210380554+1.1205673217773438e-05j),(-0.001909896731376648-3.822147846221924e-06j),(-0.0019001513719558716+8.404254913330078e-06j),(-0.001897282898426056+1.4007091522216797e-05j),(-0.001900404691696167+3.375113010406494e-06j),(-0.0018927603960037231+9.484589099884033e-06j),(-0.0018884316086769104+1.2859702110290527e-05j),(-0.0018872842192649841+1.1585652828216553e-05j),(-0.0019038468599319458+5.602836608886719e-06j),(-0.0019083693623542786+5.923211574554443e-06j),(-0.0018868371844291687+1.4133751392364502e-05j),(-0.0019028261303901672-3.0621886253356934e-06j),(-0.0019081756472587585-6.690621376037598e-06j),(-0.001900598406791687-8.344650268554688e-07j),(-0.001904226839542389+2.2873282432556152e-06j)
154,(-0.0019001513719558716+6.1765313148498535e-06j),(-0.001901485025882721+3.688037395477295e-06j),(-0.0018983036279678345+1.9803643226623535e-05j),(-0.0019087493419647217-1.0207295417785645e-06j),(-0.0018946751952171326+1.648813486099243e-05j),(-0.0018995106220245361+3.948807716369629e-06j),(-0.0018902793526649475+9.745359420776367e-06j),(-0.0018974095582962036+1.1332333087921143e-05j),(-0.0019041001796722412-8.940696716308594e-07j),(-0.0019051209092140198+5.066394805908203e-07j),(-0.0019065812230110168+5.029141902923584e-06j),(-0.0019009783864021301+1.7136335372924805e-06j),(-0.0019039735198020935+1.0825693607330322e-05j),(-0.0018981099128723145+1.0132789611816406e-06j),(-0.0019083023071289062+5.2228569984436035e-06j),(-0.0018941015005111694+2.8014183044433594e-06j),(-0.0019107237458229065-7.838010787963867e-06j),(-0.0018904060125350952+1.0184943675994873e-05j),(-0.0019039735198020935-1.341104507446289e-07j),(-0.0018962621688842773+1.1719763278961182e-05j),(-0.0019018054008483887-8.940696716308594e-07j),(-0.0019018054008483887+4.582107067108154e-06j),(-0.0019047334790229797+2.2873282432556152e-06j),(-0.0019051209092140198+5.7891011238098145e-06j),(-0.0019045472145080566+1.080334186553955e-06j),(-0.0019081756472587585-3.4421682357788086e-06j),(-0.0019079819321632385-7.331371307373047e-06j),(-0.0019065812230110168-1.7389655113220215e-05j),(-0.0019030123949050903-2.5480985641479492e-06j),(-0.0019006580114364624+4.8354268074035645e-06j),(-0.0019012317061424255-5.930662155151367e-06j)
155,(-0.0018908530473709106+7.703900337219238e-06j),(-0.0018981099128723145+9.484589099884033e-06j),(-0.001890912652015686+3.3080577850341797e-06j),(-0.0018886849284172058+1.9550323486328125e-05j),(-0.0018994510173797607-1.214444637298584e-06j),(-0.0018895119428634644+1.693516969680786e-05j),(-0.0019011050462722778+2.2873282432556152e-06j),(-0.0018917396664619446+9.357929229736328e-06j),(-0.0019122511148452759-1.3887882232666016e-05j),(-0.001899324357509613-2.168118953704834e-06j),(-0.0019023790955543518+3.0547380447387695e-06j),(-0.0018999576568603516+6.236135959625244e-06j),(-0.001908622682094574-6.884336471557617e-06j),(-0.0018979161977767944+5.662441253662109e-06j),(-0.0018922537565231323+1.5601515769958496e-05j),(-0.0019000843167304993+4.649162292480469e-06j),(-0.001904420554637909+5.729496479034424e-06j),(-0.0018928870558738708+1.2032687664031982e-05j),(-0.0018935874104499817+5.088746547698975e-06j),(-0.0019109100103378296-5.930662155151367e-06j),(-0.0018977895379066467+1.2800097465515137e-05j),(-0.0018916130065917969+7.957220077514648e-06j),(-0.0019025728106498718-9.872019290924072e-06j),(-0.0018944144248962402+5.856156349182129e-06j),(-0.0019017457962036133+1.3500452041625977e-05j),(-0.0019092559814453125-5.036592483520508e-06j),(-0.0019005313515663147-1.6614794731140137e-06j),(-0.0019062608480453491-6.817281246185303e-06j),(-0.0019014254212379456+6.332993507385254e-07j),(-0.00190696120262146+8.657574653625488e-06j),(-0.001895815134048462+5.729496479034424e-06j)
156,(-0.001909002661705017-7.905066013336182e-06j),(-0.0019023120403289795+1.4007091522216797e-06j),(-0.001901865005493164-7.264316082000732e-06j),(-0.0019120573997497559+3.6284327507019043e-06j),(-0.0019065812230110168+4.582107067108154e-06j),(-0.001903146505355835+1.9073486328125e-06j),(-0.0019054338335990906-7.517635822296143e-06j),(-0.0019055008888244629-4.842877388000488e-06j),(-0.0018958821892738342+3.948807716369629e-06j),(-0.001909896731376648-1.0065734386444092e-05j),(-0.0019137784838676453-5.356967449188232e-06j),(-0.0019083693623542786+1.1399388313293457e-06j),(-0.0019057542085647583+4.202127456665039e-06j),(-0.0019021257758140564-6.407499313354492e-07j),(-0.001897282898426056+8.977949619293213e-06j),(-0.0019055604934692383-1.6614794731140137e-06j),(-0.0018992573022842407+7.383525371551514e-06j),(-0.001920655369758606-1.1406838893890381e-05j),(-0.0019187480211257935-9.171664714813232e-06j),(-0.0018895789980888367+7.897615432739258e-06j),(-0.0018985569477081299+1.2069940567016602e-06j),(-0.0019023120403289795+4.9620866775512695e-06j),(-0.0019025057554244995+3.129243850708008e-07j),(-0.0018986165523529053+5.282461643218994e-06j),(-0.001902759075164795+9.424984455108643e-06j),(-0.0019092559814453125-3.255903720855713e-06j),(-0.001911550760269165-8.344650268554688e-07j),(-0.001902952790260315-1.0207295417785645e-06j),(-0.001904226839542389-7.517635822296143e-06j),(-0.0019135922193527222+2.2873282432556152e-06j),(-0.0019105300307273865-1.1019408702850342e-05j)
157,(-0.0019014254212379456+3.5017728805541992e-06j),(-0.0018960759043693542+8.210539817810059e-06j),(-0.0018962621688842773+1.4774501323699951e-05j),(-0.0018939748406410217+5.7891011238098145e-06j),(-0.0019033998250961304-2.041459083557129e-06j),(-0.0018904060125350952+1.7255544662475586e-05j),(-0.0018794536590576172+1.623481512069702e-05j),(-0.0018849894404411316+8.024275302886963e-06j),(-0.001907534897327423-1.4841556549072266e-05j),(-0.0018957555294036865+1.2986361980438232e-05j),(-0.0018897056579589844+5.856156349182129e-06j),(-0.0018915534019470215+1.3880431652069092e-05j),(-0.001904226839542389+1.4007091522216797e-06j),(-0.001893460750579834+1.1399388313293457e-06j),(-0.0019008517265319824+7.890164852142334e-06j),(-0.001904033124446869+6.750226020812988e-06j),(-0.0019036531448364258-2.3618340492248535e-06j),(-0.0019056275486946106-7.674098014831543e-07j),(-0.0019024461507797241+1.1399388313293457e-06j),(-0.0019097700715065002-3.956258296966553e-06j),(-0.0019018054008483887+1.0445713996887207e-05j),(-0.0018979832530021667+4.775822162628174e-06j),(-0.0018914863467216492+7.510185241699219e-06j),(-0.0018963292241096497-2.294778823852539e-06j),(-0.0018944144248962402-7.078051567077637e-07j),(-0.001896008849143982+3.6284327507019043e-06j),(-0.001897856593132019+1.2665987014770508e-07j),(-0.0018988102674484253-3.1888484954833984e-06j),(-0.0019106566905975342-1.586228609085083e-05j),(-0.0019021257758140564+1.0251998901367188e-05j),(-0.0019156262278556824+5.960464477539063e-08j)
158,(-0.0019049271941184998-1.914799213409424e-06j),(-0.0018977299332618713+5.856156349182129e-06j),(-0.001894734799861908+5.982816219329834e-06j),(-0.0018931403756141663+3.121793270111084e-06j),(-0.0018940344452857971+1.5661120414733887e-05j),(-0.001892000436782837+1.718848943710327e-05j),(-0.0019101500511169434-1.1473894119262695e-06j),(-0.0018929541110992432+1.3500452041625977e-05j),(-0.001908428966999054+7.830560207366943e-06j),(-0.001905694603919983+5.409121513366699e-06j),(-0.0019076019525527954-6.705522537231445e-08j),(-0.001901485025882721+5.662441253662109e-07j),(-0.0018944144248962402+1.2479722499847412e-05j),(-0.001900598406791687-4.5299530029296875e-06j),(-0.0018999576568603516+4.135072231292725e-06j),(-0.0018927007913589478+1.0125339031219482e-05j),(-0.001897282898426056+2.2277235984802246e-06j),(-0.0019081085920333862+2.5480985641479492e-06j),(-0.0018897652626037598+1.1973083019256592e-05j),(-0.0018950551748275757+2.5331974029541016e-07j),(-0.0018997639417648315+3.6284327507019043e-06j),(-0.0018931403756141663+6.0498714447021484e-06j),(-0.0018868371844291687+2.1457672119140625e-05j),(-0.0018937140703201294+1.3247132301330566e-05j),(-0.0018986240029335022+9.678304195404053e-06j),(-0.0019000843167304993+6.623566150665283e-06j),(-0.001897476613521576+3.7550926208496094e-06j),(-0.0018929541110992432+7.323920726776123e-06j),(-0.0019019320607185364-1.087784767150879e-06j),(-0.001902058720588684+2.987682819366455e-06j),(-0.001896202564239502-3.382563591003418e-06j)
159,(-0.0019182339310646057-9.745359420776367e-06j),(-0.0019014254212379456+4.388391971588135e-06j),(-0.0019176006317138672-8.158385753631592e-06j),(-0.0019023790955543518+1.5273690223693848e-06j),(-0.0019095763564109802-2.041459083557129e-06j),(-0.0019063279032707214-6.370246410369873e-06j),(-0.001904033124446869-9.171664714813232e-06j),(-0.0019137188792228699-1.0453164577484131e-05j),(-0.0018832758069038391+1.3880431652069092e-05j),(-0.001904226839542389+2.86102294921875e-06j),(-0.0019053071737289429-6.310641765594482e-06j),(-0.0018962621688842773+5.155801773071289e-06j),(-0.001895308494567871+1.2353062629699707e-05j),(-0.0018914863467216492+1.2800097465515137e-05j),(-0.001893460750579834+1.2546777725219727e-05j),(-0.0019024461507797241+4.8354268074035645e-06j),(-0.0019069015979766846-5.140900611877441e-07j),(-0.001897662878036499-2.3618340492248535e-06j),(-0.001901485025882721+1.9744038581848145e-06j),(-0.0019039064645767212+2.86102294921875e-06j),(-0.001902952790260315-1.2867152690887451e-05j),(-0.001902058720588684-6.407499313354492e-07j),(-0.001891806721687317+5.155801773071289e-06j),(-0.0018970295786857605+4.649162292480469e-06j),(-0.0018944144248962402+5.2228569984436035e-06j),(-0.0019012317061424255+5.155801773071289e-06j),(-0.001902952790260315+5.282461643218994e-06j),(-0.0018890053033828735+1.712888479232788e-05j),(-0.0018814876675605774+1.7955899238586426e-05j),(-0.0018916130065917969+1.4387071132659912e-05j),(-0.0019054338335990906+6.109476089477539e-06j)
