,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
150,(-0.001899324357509613+1.1973083019256592e-05j),(-0.0018969625234603882+1.1779367923736572e-05j),(-0.0019036531448364258+1.1585652828216553e-05j),(-0.001891106367111206+1.8849968910217285e-05j),(-0.0018994510173797607+1.782923936843872e-05j),(-0.0018785595893859863+3.46451997756958e-05j),(-0.0018817409873008728+2.27317214012146e-05j),(-0.0018868371844291687+1.636892557144165e-05j),(-0.0019035860896110535+7.703900337219238e-06j),(-0.0019026324152946472+1.8402934074401855e-05j),(-0.0018833354115486145+1.7255544662475586e-05j),(-0.001903526484966278+7.450580596923828e-06j),(-0.0018781796097755432+2.407282590866089e-05j),(-0.0018926933407783508+1.6555190086364746e-05j),(-0.0019038468599319458+5.982816219329834e-06j),(-0.001871936023235321+3.11434268951416e-05j),(-0.0018937140703201294+1.693516969680786e-05j),(-0.0018846094608306885+2.381950616836548e-05j),(-0.0018901526927947998+1.5348196029663086e-05j),(-0.0018802806735038757+2.7507543563842773e-05j),(-0.0019024461507797241+1.0631978511810303e-05j),(-0.0018897056579589844+2.642720937728882e-05j),(-0.001893848180770874+2.0310282707214355e-05j),(-0.0018952414393424988+1.0825693607330322e-05j),(-0.0018912330269813538+1.4901161193847656e-05j),(-0.0018994510173797607+2.018362283706665e-05j),(-0.0018937140703201294+1.7702579498291016e-05j),(-0.0018926337361335754+2.247840166091919e-05j),(-0.001885630190372467+1.878291368484497e-05j),(-0.001879960298538208+2.088397741317749e-05j),(-0.0018916130065917969+8.471310138702393e-06j)
151,(-0.0018856897950172424+3.2670795917510986e-05j),(-0.001881040632724762+1.9550323486328125e-05j),(-0.0018767789006233215+4.776567220687866e-05j),(-0.00187760591506958+3.8020312786102295e-05j),(-0.0018756315112113953+3.241002559661865e-05j),(-0.0018770918250083923+3.904104232788086e-05j),(-0.00189218670129776+1.4327466487884521e-05j),(-0.001896388828754425+2.407282590866089e-05j),(-0.0018920600414276123+2.6747584342956543e-05j),(-0.001874677836894989+2.43261456489563e-05j),(-0.001885242760181427+2.3111701011657715e-05j),(-0.0018898919224739075+2.642720937728882e-05j),(-0.0018853098154067993+2.2858381271362305e-05j),(-0.0018955022096633911+1.776963472366333e-05j),(-0.0018762052059173584+2.788752317428589e-05j),(-0.001897476613521576+2.1144747734069824e-05j),(-0.001888558268547058+2.043694257736206e-05j),(-0.0018886849284172058+2.6047229766845703e-05j),(-0.0018737167119979858+2.693384885787964e-05j),(-0.001889832317829132+2.4005770683288574e-05j),(-0.00187760591506958+2.6106834411621094e-05j),(-0.001894928514957428+2.9422342777252197e-05j),(-0.0018886178731918335+2.0757317543029785e-05j),(-0.0018875375390052795+2.337247133255005e-05j),(-0.0018939748406410217+1.636892557144165e-05j),(-0.001897476613521576+2.5600194931030273e-05j),(-0.0018862038850784302+1.0378658771514893e-05j),(-0.0018966495990753174+1.1652708053588867e-05j),(-0.0018870308995246887+2.477318048477173e-05j),(-0.0018900856375694275+1.967698335647583e-05j),(-0.0018864572048187256+1.903623342514038e-05j)
152,(-0.0018767118453979492+1.8909573554992676e-05j),(-0.0018734633922576904+3.069639205932617e-05j),(-0.0018805339932441711+3.0502676963806152e-05j),(-0.001877032220363617+3.349781036376953e-05j),(-0.001871742308139801+2.508610486984253e-05j),(-0.0018802806735038757+2.6047229766845703e-05j),(-0.0018867775797843933+1.5854835510253906e-05j),(-0.001865886151790619+3.9167702198028564e-05j),(-0.001870855689048767+4.075467586517334e-05j),(-0.001876838505268097+2.9422342777252197e-05j),(-0.0018799006938934326+2.8401613235473633e-05j),(-0.0018716827034950256+4.228949546813965e-05j),(-0.0018960759043693542+2.158433198928833e-05j),(-0.001863144338130951+4.0881335735321045e-05j),(-0.0018709152936935425+4.0821731090545654e-05j),(-0.0018935278058052063+1.5854835510253906e-05j),(-0.0018825680017471313+2.413243055343628e-05j),(-0.0018844157457351685+1.92299485206604e-05j),(-0.0018791332840919495+2.9355287551879883e-05j),(-0.0018922537565231323+6.556510925292969e-06j),(-0.0018921270966529846+1.3306736946105957e-05j),(-0.0018926337361335754+1.57281756401062e-05j),(-0.0018774792551994324+1.9550323486328125e-05j),(-0.001889258623123169+2.4899840354919434e-05j),(-0.0018969625234603882+1.1846423149108887e-05j),(-0.0018859431147575378+1.8402934074401855e-05j),(-0.001874484121799469+2.9802322387695312e-05j),(-0.0018859431147575378+2.0757317543029785e-05j),(-0.0018860101699829102+2.9735267162322998e-05j),(-0.0018866509199142456+1.9356608390808105e-05j),(-0.0018819347023963928+2.8148293495178223e-05j)
153,(-0.0018844828009605408+4.667788743972778e-05j),(-0.001888178288936615+2.8021633625030518e-05j),(-0.0018849894404411316+2.1010637283325195e-05j),(-0.0018702149391174316+3.7573277950286865e-05j),(-0.001885056495666504+1.5221536159515381e-05j),(-0.0018968358635902405+1.4834105968475342e-05j),(-0.0019104033708572388+9.931623935699463e-06j),(-0.0018882378935813904+1.2353062629699707e-05j),(-0.0018869638442993164+2.8461217880249023e-05j),(-0.001893840730190277+1.9550323486328125e-05j),(-0.0018955022096633911+2.1010637283325195e-05j),(-0.0018776655197143555+3.139674663543701e-05j),(-0.0018803402781486511+2.298504114151001e-05j),(-0.0018893852829933167+1.852959394454956e-05j),(-0.0018802136182785034+3.056973218917847e-05j),(-0.0018901526927947998+2.8021633625030518e-05j),(-0.0018851161003112793+2.1904706954956055e-05j),(-0.001874290406703949+3.559887409210205e-05j),(-0.0018733367323875427+3.629922866821289e-05j),(-0.0018877312541007996+2.8207898139953613e-05j),(-0.0018884316086769104+1.57281756401062e-05j),(-0.001870855689048767+2.1010637283325195e-05j),(-0.001898936927318573+7.830560207366943e-06j),(-0.001889832317829132+2.5153160095214844e-05j),(-0.0018845424056053162+2.648681402206421e-05j),(-0.001890338957309723+1.9162893295288086e-05j),(-0.0018820613622665405+1.808255910873413e-05j),(-0.0018884316086769104+1.782923936843872e-05j),(-0.0018823817372322083+2.8975307941436768e-05j),(-0.0018832087516784668+2.1710991859436035e-05j),(-0.0018901526927947998+1.757591962814331e-05j)
154,(-0.0018862038850784302+1.5221536159515381e-05j),(-0.001888558268547058+1.693516969680786e-05j),(-0.0018977299332618713+1.623481512069702e-05j),(-0.001904413104057312+1.2159347534179688e-05j),(-0.0018858835101127625+1.6048550605773926e-05j),(-0.0019012317061424255+1.8462538719177246e-05j),(-0.0019051209092140198+1.662224531173706e-05j),(-0.001908235251903534+6.936490535736084e-06j),(-0.0018939077854156494+8.657574653625488e-06j),(-0.0018953680992126465+1.4074146747589111e-05j),(-0.001900598406791687+9.104609489440918e-06j),(-0.0019028261303901672+9.611248970031738e-06j),(-0.001891806721687317+1.948326826095581e-05j),(-0.001896776258945465+1.553446054458618e-05j),(-0.001890338957309723+2.3499131202697754e-05j),(-0.0019008517265319824+1.2926757335662842e-05j),(-0.0019052475690841675+7.323920726776123e-06j),(-0.0018946677446365356+8.784234523773193e-06j),(-0.0018888786435127258+1.2733042240142822e-05j),(-0.0018877312541007996+1.3053417205810547e-05j),(-0.001894928514957428+8.150935173034668e-06j),(-0.0018905922770500183+2.8781592845916748e-05j),(-0.00189218670129776+2.018362283706665e-05j),(-0.0018855631351470947+1.8149614334106445e-05j),(-0.0018939748406410217+1.993030309677124e-05j),(-0.0018998980522155762+1.1973083019256592e-05j),(-0.0018975362181663513+1.547485589981079e-05j),(-0.001897662878036499+2.2873282432556152e-06j),(-0.0018995106220245361+8.337199687957764e-06j),(-0.0018904656171798706+1.833587884902954e-05j),(-0.0018956288695335388+2.0503997802734375e-05j)
155,(-0.0018990635871887207+1.4834105968475342e-05j),(-0.001904606819152832-6.631016731262207e-06j),(-0.0018983632326126099+1.1973083019256592e-05j),(-0.001900210976600647+2.343207597732544e-05j),(-0.0018992573022842407+1.7061829566955566e-05j),(-0.0018923133611679077+1.6808509826660156e-05j),(-0.0019002780318260193+1.1399388313293457e-05j),(-0.0018829554319381714+2.2798776626586914e-05j),(-0.0018848031759262085+2.387911081314087e-05j),(-0.001893267035484314+1.2226402759552002e-05j),(-0.001871362328529358+3.6872923374176025e-05j),(-0.0018948614597320557+1.0445713996887207e-05j),(-0.0018821284174919128+2.253800630569458e-05j),(-0.0018884912133216858+2.337247133255005e-05j),(-0.0018876045942306519+1.4647841453552246e-05j),(-0.0018827617168426514+1.2479722499847412e-05j),(-0.0018830150365829468+2.502650022506714e-05j),(-0.0018916130065917969+2.152472734451294e-05j),(-0.0018960759043693542+1.9162893295288086e-05j),(-0.0019138455390930176-7.264316082000732e-06j),(-0.0018925070762634277+2.3052096366882324e-05j),(-0.00190078467130661+1.668184995651245e-05j),(-0.0018988773226737976+1.802295446395874e-05j),(-0.0018941611051559448+2.3052096366882324e-05j),(-0.0018990039825439453+8.657574653625488e-06j),(-0.0019024461507797241+1.2986361980438232e-05j),(-0.0018777921795845032+3.4771859645843506e-05j),(-0.001900598406791687+1.5787780284881592e-05j),(-0.0018919333815574646+7.897615432739258e-06j),(-0.0018846094608306885+2.5913119316101074e-05j),(-0.001888178288936615+2.4959444999694824e-05j)
156,(-0.001897476613521576+2.158433198928833e-05j),(-0.001885630190372467+2.0503997802734375e-05j),(-0.001889832317829132+2.298504114151001e-05j),(-0.001879766583442688+2.5659799575805664e-05j),(-0.0018891915678977966+2.43261456489563e-05j),(-0.001885630190372467+1.9103288650512695e-05j),(-0.0018933340907096863+2.1010637283325195e-05j),(-0.0018880516290664673+2.387911081314087e-05j),(-0.0018914267420768738+2.1845102310180664e-05j),(-0.00188358873128891+2.9861927032470703e-05j),(-0.001890726387500763+2.7827918529510498e-05j),(-0.0019060075283050537+1.9550323486328125e-05j),(-0.001886710524559021+3.30507755279541e-05j),(-0.0018798932433128357+2.9295682907104492e-05j),(-0.0018762648105621338+3.585219383239746e-05j),(-0.0018793866038322449+2.7447938919067383e-05j),(-0.0018883049488067627+1.2353062629699707e-05j),(-0.0018788129091262817+2.4706125259399414e-05j),(-0.0018911659717559814+1.878291368484497e-05j),(-0.0018977895379066467+2.4706125259399414e-05j),(-0.0018961355090141296+1.782923936843872e-05j),(-0.0018887445330619812+2.9996037483215332e-05j),(-0.0018869638442993164+1.1332333087921143e-05j),(-0.0018774792551994324+2.362579107284546e-05j),(-0.001895114779472351+2.763420343399048e-05j),(-0.0018858835101127625+9.484589099884033e-06j),(-0.0018844157457351685+1.668184995651245e-05j),(-0.0018946081399917603+2.088397741317749e-05j),(-0.001885630190372467+2.833455801010132e-05j),(-0.0018858164548873901+2.0310282707214355e-05j),(-0.0018874779343605042+2.5853514671325684e-05j)
157,(-0.0018880516290664673+8.597970008850098e-06j),(-0.0018920600414276123+1.0438263416290283e-05j),(-0.001882888376712799+2.8401613235473633e-05j),(-0.0018904656171798706+2.152472734451294e-05j),(-0.0018834024667739868+2.8081238269805908e-05j),(-0.0018923133611679077+2.0250678062438965e-05j),(-0.0018909797072410583+1.7762184143066406e-05j),(-0.0018902122974395752+1.6301870346069336e-05j),(-0.0018884316086769104+1.897662878036499e-05j),(-0.0018861368298530579+2.018362283706665e-05j),(-0.001888178288936615+2.133101224899292e-05j),(-0.0018774792551994324+2.7827918529510498e-05j),(-0.0018897056579589844+1.8656253814697266e-05j),(-0.001894928514957428+1.5787780284881592e-05j),(-0.0018890053033828735+1.9997358322143555e-05j),(-0.0018745437264442444+2.8654932975769043e-05j),(-0.001889452338218689+2.0250678062438965e-05j),(-0.0018879249691963196+2.4199485778808594e-05j),(-0.0018901526927947998+1.528114080429077e-05j),(-0.0018930807709693909+1.4647841453552246e-05j),(-0.0018963292241096497+1.4647841453552246e-05j),(-0.001883082091808319+2.6747584342956543e-05j),(-0.001888178288936615+1.4327466487884521e-05j),(-0.0018858835101127625+2.527981996536255e-05j),(-0.0018840357661247253+1.528114080429077e-05j),(-0.0018871575593948364+1.993030309677124e-05j),(-0.0018777996301651+4.0180981159210205e-05j),(-0.0018874779343605042+2.183765172958374e-05j),(-0.0018870905041694641+2.2858381271362305e-05j),(-0.0018873512744903564+2.7574598789215088e-05j),(-0.0018847361207008362+1.967698335647583e-05j)
158,(-0.0018824413418769836+2.27317214012146e-05j),(-0.0018849894404411316+1.6495585441589355e-05j),(-0.001894734799861908+2.043694257736206e-05j),(-0.0018895789980888367+1.547485589981079e-05j),(-0.0019010379910469055+1.2665987014770508e-07j),(-0.0019039735198020935+1.5348196029663086e-05j),(-0.0018871575593948364+2.2351741790771484e-05j),(-0.001893460750579834+1.8596649169921875e-05j),(-0.0019007250666618347+9.171664714813232e-06j),(-0.0018984302878379822+1.998990774154663e-05j),(-0.0018927603960037231+1.592189073562622e-05j),(-0.0018977299332618713+1.3627111911773682e-05j),(-0.0018893852829933167+2.8654932975769043e-05j),(-0.001899324357509613+2.5406479835510254e-06j),(-0.0018737167119979858+3.5919249057769775e-05j),(-0.0018758177757263184+2.6106834411621094e-05j),(-0.0018859431147575378+2.9101967811584473e-05j),(-0.0018693208694458008+4.32431697845459e-05j),(-0.001878686249256134+2.527981996536255e-05j),(-0.00189875066280365+1.7449259757995605e-05j),(-0.0019019991159439087+1.0125339031219482e-05j),(-0.0018864572048187256+1.757591962814331e-05j),(-0.0019038468599319458+2.1204352378845215e-05j),(-0.0018884316086769104+1.3053417205810547e-05j),(-0.001878492534160614+3.075599670410156e-05j),(-0.001880347728729248+2.7321279048919678e-05j),(-0.0018805339932441711+1.967698335647583e-05j),(-0.001890718936920166+2.228468656539917e-05j),(-0.0018749907612800598+3.120303153991699e-05j),(-0.0018720030784606934+2.9101967811584473e-05j),(-0.00189238041639328+2.0056962966918945e-05j)
159,(-0.0018898919224739075+2.387911081314087e-05j),(-0.0018851831555366516+1.802295446395874e-05j),(-0.0018904656171798706+9.551644325256348e-06j),(-0.0018950551748275757+2.018362283706665e-05j),(-0.0018855035305023193+1.2353062629699707e-05j),(-0.0018940344452857971+1.57281756401062e-05j),(-0.001894541084766388+1.0319054126739502e-05j),(-0.0019011721014976501+1.4007091522216797e-06j),(-0.00188378244638443+1.7449259757995605e-05j),(-0.0018940344452857971+1.1652708053588867e-05j),(-0.0018942281603813171+7.897615432739258e-06j),(-0.0018777325749397278+1.4774501323699951e-05j),(-0.0018902793526649475+2.2158026695251465e-05j),(-0.0018941611051559448+5.2228569984436035e-06j),(-0.001878686249256134+2.4199485778808594e-05j),(-0.0018878579139709473+2.4646520614624023e-05j),(-0.0018656924366950989+4.050135612487793e-05j),(-0.0018831416964530945+3.075599670410156e-05j),(-0.001881040632724762+2.6747584342956543e-05j),(-0.0018718093633651733+4.572421312332153e-05j),(-0.0018900856375694275+2.057105302810669e-05j),(-0.001878112554550171+2.228468656539917e-05j),(-0.0018986240029335022+1.3306736946105957e-05j),(-0.0018877312541007996+1.948326826095581e-05j),(-0.0018940940499305725+1.1011958122253418e-05j),(-0.0018683075904846191+3.5531818866729736e-05j),(-0.0018835291266441345+2.547353506088257e-05j),(-0.00188397616147995+1.9609928131103516e-05j),(-0.0018758177757263184+2.8148293495178223e-05j),(-0.0018781796097755432+3.4324824810028076e-05j),(-0.0018859431147575378+2.197176218032837e-05j)
